block,lot,qualifier,prop_class,prop_loc,net_value,land_val,impr_val,last_sale,deed_date,yr_built
197,44,C0013,2,133 33RD ST,222300,109800,112500,62000,2003-08-12,1966
197,44,C0014,2,133 33RD ST,243800,109800,134000,1,2015-10-13,1966
197,44,C0015,2,133 33RD ST,225600,111900,113700,1,2019-09-09,1966
197,44,C0016,2,133 33RD ST,247400,111900,135500,0,,1966
197,44,C0017,2,133 33RD ST,225800,111900,113900,0,,1966
211,10,,4C,3509 HUDSON AVE,1025100,780000,245100,0,,1928
211,11,,2,3514 PALISADE AVE,1204900,467400,737500,0,,1900
211,13,,4C,3518-20 PALISADE AVE,2300000,1080000,1220000,2466439,2018-06-07,1963
211,14,,2,211 36TH ST,633200,276800,356400,1,2020-12-23,1903
211,15,,2,209 36TH ST,706700,276800,429900,357500,2014-02-28,1883
211,16,,4A,205 36TH ST,743100,410000,333100,430000,2003-10-23,1982
211,18,,2,3513-21 HUDSON AVE,1119500,410000,709500,225390,2013-03-06,1700
212,1.01,,4C,3500-04 HUD AV 148 35 ST,1683400,420000,1263400,1,2003-06-30,1967
212,2.01,,2,146 35TH ST,745100,281800,463300,795000,2022-01-07,1966
212,4,C0201,2,140 35TH ST,466800,135300,331500,1,2015-07-02,2007
212,4,C0202,2,140 35TH ST,466800,135300,331500,1,2015-07-02,2007
212,4,C0301,2,140 35TH ST,466800,135300,331500,1,2015-07-02,2007
212,4,C0302,2,140 35TH ST,466800,135300,331500,1,2015-07-02,2007
212,4,C0401,2,140 35TH ST,532600,135300,397300,1,2015-07-02,2007
212,4,C0402,2,140 35TH ST,532600,135300,397300,1,2015-07-02,2007
212,6,,2,138 35TH ST,610400,307500,302900,360000,2014-07-01,1903
212,7,,2,134 35TH ST,407500,307500,100000,725000,2017-10-06,2020
212,8,,2,136 35TH ST,407500,307500,100000,725000,2017-10-06,2020
212,9,,2,132 35TH ST,788000,410000,378000,215000,2001-01-11,1873
212,11,,2,128 35TH ST,729100,276800,452300,875000,2024-09-20,1908
212,12,,2,126 35TH ST,693800,307500,386300,369500,2013-11-22,1965
212,13,,2,124 35TH ST,715900,307500,408400,1,2014-08-27,1913
212,14,,2,122 35TH ST,585400,295200,290200,1,2010-03-30,1923
212,15,,2,120 35THST,677600,315700,361900,258000,2010-08-25,1923
212,16,,2,118 35TH ST,730800,276800,454000,1,2007-08-01,1908
212,17,,2,116 35TH ST,624700,276800,347900,0,,1908
212,18,,2,114 35TH ST,680800,276800,404000,138000,1996-06-21,1908
212,19,,2,112 35TH ST,657100,276800,380300,1,1997-12-01,1908
212,20,,2,110 35TH ST,721900,276800,445100,10,2020-12-03,1908
212,21,C0001,2,100-108 35TH ST,281400,196100,85300,10,2008-10-11,1965
212,21,C0002,2,100-108 35TH ST,114000,68800,45200,10,2008-10-11,1965
212,21,C0003,2,100-108 35TH ST,114000,68800,45200,10,2008-10-11,1965
212,21,C0004,2,100-108 35TH ST,113100,68800,44300,10,2008-10-11,1965
212,21,C0005,2,100-108 35TH ST,114000,68800,45200,10,2008-10-11,1965
212,21,C0006,2,100-108 35TH ST,114000,68800,45200,10,2008-10-11,1965
212,21,C0007,2,100-108 35TH ST,234300,159200,75100,0,,1965
212,21,C0101,2,100-108 35TH ST,281400,196100,85300,10,2008-10-11,1965
212,21,C0102,2,100-108 35TH ST,276200,190600,85600,10,2008-10-11,1965
212,21,C0103,2,100-08 35TH ST,209600,136600,73000,1,2024-10-17,1965
212,21,C0104,2,100-108 35TH ST,209600,136600,73000,10,2008-10-11,1965
212,21,C0105,2,100-108 35TH ST,209600,136600,73000,10,2008-10-11,1965
227,13.05,,2,221 39TH ST,532100,200900,331200,0,,1963
227,15,,2,211 39TH ST,663400,276800,386600,50000,2024-03-13,1900
227,16,,4C,207 39TH ST,460000,410000,50000,1,2016-09-14,2025
227,18,,2,205 39TH ST,695500,276800,418700,165000,1991-10-18,1900
227,19,,2,203 39TH ST,780100,276800,503300,360500,2015-08-03,1900
227,20,,4A,201 39TH ST,672700,312500,360200,780000,2021-06-16,1971
228,13,,2,120 38TH ST,690500,307500,383000,270000,2011-11-14,1910
228,14,,2,118 38TH ST,632300,276800,355500,1,2014-02-07,1898
228,15,,2,116 38TH ST,631200,273100,358100,1,2005-05-21,1893
228,16,,2,114 38TH ST,564300,279300,285000,240000,2003-07-31,1898
228,17,,2,112 38TH ST,595500,280400,315100,335000,2021-07-27,1913
228,18,,2,110 38TH ST,663000,276800,386200,305000,2015-01-06,1898
228,19.01,,4A,3801 PARK AVE,287700,286000,1700,440000,2011-08-16,1910
228,19.02,,2,106 38TH ST,691300,256800,434500,10,2005-05-12,1963
228,19.03,,2,108 38TH ST,640900,256800,384100,1,2014-11-05,1963
228,20.01,,2,3803 PARK AVE,620900,255200,365700,530000,2018-08-03,1963
228,21.01,,2,3805 PARK AVE,664600,242900,421700,0,,1963
228,22,,2,3807 PARK AVE,949100,307500,641600,125000,2012-05-16,2013
228,35,,4C,117 39TH ST,807300,300000,507300,425000,2005-04-21,1883
228,36,,2,115 39TH ST,570100,265700,304400,470000,2005-08-31,1898
228,37,,2,113 39TH ST,784500,273100,511400,495000,2016-05-12,1898
228,38,,2,111 39TH ST,774000,280400,493600,1,2005-09-09,1898
228,39,,2,109 39TH ST,592700,276800,315900,575000,2023-02-14,1898
228,40,,4C,107 39TH ST,1344400,660000,684400,800000,2009-01-15,1888
228,41,,2,3809 PARK AVE,985900,301400,684500,1,2014-09-19,2015
229,1.01,,4A,3914-16 KENNEDY BLVD,1149300,600000,549300,750000,2015-01-29,1913
229,1.02,,4A,3912 KENNEDY BLVD,1267900,525000,742900,600000,2023-12-19,1931
229,1.03,,4A,3900 KENNEDY BLVD,1947900,1815000,132900,10,2015-04-24,1976
229,4,,4A,540 39TH ST,14019800,4909400,9110400,1032500,2017-04-27,1911
229,20,,4B,522 39TH ST,419200,312500,106700,1,2018-05-09,1930
229,21.01,,4A,520 39TH ST,643900,300000,343900,10,2015-12-16,1929
229,22.01,,2,518 39TH ST,492000,282500,209500,1,2018-05-09,1900
229,23,,2,516 39TH ST,486600,256700,229900,10,2018-05-09,1900
229,24,,2,514 39TH ST,1151100,297500,853600,1,2017-01-11,2020
229,25,,2,512 39TH ST,590800,267800,323000,0,,1900
229,26,,4A,510 39TH ST,499400,312500,186900,1,2004-03-26,1930
229,27,,4A,3901 BERGENLINE AVE,758200,324000,434200,10,2003-07-03,1930
229,28,,4A,3903-3905 BERGENLINE,1695700,810000,885700,1,2016-01-12,1930
229,29,,4A,3907 BERGENLINE AVE,741900,288000,453900,0,,1930
229,30,,4A,3909 BERGENLINE AVE,1119000,324000,795000,0,,1930
251,12,,2,306 43RD ST,740800,276800,464000,156000,1997-01-30,1900
251,13,,4C,302-04 43RD ST,978400,432000,546400,275000,2001-08-10,0
251,15,,4A,4301 PALISADE AVE,661300,351000,310300,775000,2023-11-16,0
251,16,,4A,4308-16 NEW YORK AVE,1206300,800000,406300,725000,2018-03-23,1910
251,18,,2,323 44TH ST,661400,276800,384600,0,,1850
251,19,,2,321 44TH ST,636800,307500,329300,150000,2019-11-01,1920
251,20,,2,319 44TH ST,656200,276800,379400,1,2022-02-22,1900
251,21,,2,317 44TH ST,605900,276800,329100,329000,2020-03-12,1900
251,22,,2,315 44TH ST,684500,265700,418800,169000,2000-01-05,1900
251,23,,2,313 44TH ST,681100,287800,393300,215000,2012-10-12,1900
251,26,,4B,4309 PALISADE AVE,411000,325000,86000,300000,2021-10-14,0
251,27,,2,4311 PALISADE AVE,660100,276800,383300,152000,1993-07-19,1700
252,1,,4A,4300 PALISADE AVE,599300,286000,313300,1,2008-12-26,0
252,2,,4A,4302 PALISADE AVE,508300,286000,222300,1,2008-12-26,0
252,3,,2,4304 PALISADE AVE,735400,249100,486300,1,2016-12-01,1900
252,4,,2,4306 PALISADE AVE,489900,249100,240800,1,2022-11-23,1900
252,5,,4B,210-12 43RD ST,875300,625000,250300,100,2012-03-19,0
252,7,,2,208 43RD ST,739200,276800,462400,10,2009-02-24,1900
252,8,C0201,2,4301-07 HUDSON AVE,299500,129100,170400,126000,2003-10-15,1996
252,8,C0202,2,4301-07 HUDSON AVE,322900,140900,182000,67900,1996-05-21,1996
252,8,C0203,2,4301-07 HUDSON AVE,350900,154900,196000,69900,1997-03-24,1996
252,8,C0204,2,4301-07 HUDSON AVE E,290600,124600,166000,59900,1996-05-23,1996
252,8,C0205,2,4301-07 HUDSON AVE,290600,124600,166000,100,2016-07-01,1996
252,8,C0206,2,4301-07 HUDSON AVE E,355600,162900,192700,73000,1998-08-27,1996
252,8,C0207,2,4301-07 HUDSON AVE,356500,157600,198900,1,2002-12-18,1996
252,8,C0208,2,4301-07 HUDSON AVE,371800,165300,206500,1,2021-08-30,1996
252,8,C0301,2,4301-07 HUDSON AVE,290400,129100,161300,240000,2022-11-14,1996
252,8,C0302,2,4301-07 HUDSON AVE,322900,140900,182000,1,2005-03-04,1996
252,8,C0303,2,4301-07 HUDSON AVE,340500,154900,185600,10,2016-08-30,1996
252,8,C0304,2,4301-07 HUDSON AVE,290600,124600,166000,341000,2024-11-26,1996
252,8,C0305,2,4301-07 HUDSON AVE,290600,124600,166000,100000,2012-02-21,1996
252,8,C0306,2,4301-07 HUDSON AVE,366500,162900,203600,70000,1997-05-09,1996
252,8,C0307,2,4301-07 HUDSON AVE,356500,157600,198900,200000,2014-07-03,1996
252,8,C0308,2,4301-07 HUDSON AVE,371800,165300,206500,220000,2013-10-29,1996
252,8,C0401,2,4301-4307 HUDSON,299500,129100,170400,195000,2008-06-20,1996
252,8,C0402,2,4301-07 HUDSON,322900,140900,182000,1,2023-05-09,1996
252,8,C0403,2,4301-07 HUDSON AVE,350900,154900,196000,10,2016-10-27,1996
252,8,C0404,2,4301-07 HUDSON AVE  R,298800,124600,174200,260000,2024-05-01,1996
252,8,C0405,2,4301-07 HUDSON AVE,290500,124600,165900,58900,1996-09-27,1996
252,8,C0406,2,4301-07 HUDSON AVE,355600,162900,192700,70000,1997-02-03,1996
260,44,C0001,2,633 38TH ST,308800,308800,0,550000,2020-03-23,2020
260,44,C0002,2,633 38TH ST,429600,166300,263300,445000,2022-04-21,2020
260,45,,2,631 38TH ST,704000,307500,396500,141999,2014-06-02,1968
260,46,C0001,2,629 38TH ST,497000,209800,287200,520000,2023-12-01,2009
260,46,C0002,2,629 38TH ST,497000,209800,287200,474900,2021-05-11,2009
260,46,C0003,2,629 38TH ST,497000,209800,287200,465000,2020-01-23,2009
260,47,,2,627 38TH ST,690500,276800,413700,1,2015-11-19,1913
260,48,,2,625 38TH ST,560500,276800,283700,560000,2021-12-09,1912
260,49,,2,623 38TH ST,314700,276800,37900,865000,2021-09-10,1913
260,50,,4C,621 38TH ST,858000,300000,558000,175000,2010-04-05,1922
260,51,,2,619 38TH ST,678000,276800,401200,572500,2020-01-28,1913
260,52,,2,617 38TH ST,528700,307500,221200,0,,1913
260,53,,2,615 38TH ST,646200,307500,338700,662000,2020-02-05,1920
260,54,,2,613 38TH ST,535200,307500,227700,0,,1908
260,55,,2,611 38TH ST,725500,276800,448700,440000,2023-10-30,1922
260,56,,2,609 38TH ST,627600,276800,350800,0,,1908
260,57,,4C,3709 KENNEDY BLVD,821700,360000,461700,10,2016-05-16,1913
260,58,,4A,3711 KENNEDY BLVD,677000,330000,347000,1,2024-02-21,1913
260,59,,4C,3713 KENNEDY BLVD,1015000,360000,655000,300000,2003-10-16,1950
260,60,,4A,3717 KENNEDY BLVD,847900,270000,577900,650000,2023-01-24,0
260.01,1,,2,650A 36TH ST,683200,327600,355600,1,2016-08-23,1955
260.01,2,,2,646 36TH ST,1136500,350600,785900,1,2024-11-01,1920
260.01,4,,2,644 36TH ST,748300,369000,379300,0,,1823
260.01,6,,2,640 36TH ST,546200,249100,297100,440000,2020-01-06,1913
260.01,7,,2,638 36TH ST,525800,249100,276700,485000,2021-10-30,1903
260.01,8,,2,636 36TH ST,598100,249100,349000,459000,2019-12-02,1903
260.01,9,,2,634 36TH ST,736700,276800,459900,50000,1992-09-02,2006
260.01,10,,2,632 36TH ST,813600,276800,536800,1,2006-02-28,2005
260.01,11,,2,630 36TH ST,813600,276800,536800,355000,2013-02-04,2005
260.01,12,C0001,2,628 36TH ST,299300,299300,0,785000,2024-01-03,2023
260.01,12,C0002,2,628 36TH ST,175800,175800,0,690000,2023-12-18,2023
260.01,13,,2,626 36TH ST,472600,249100,223500,325000,2015-12-22,1873
260.01,14,,2,624 36TH ST,621800,249100,372700,601000,2019-11-01,1913
260.01,15,,2,622 36TH ST,597200,249100,348100,510000,2019-07-01,1903
260.01,16,,2,620 36TH ST,533500,249100,284400,1,2010-05-07,1933
260.01,17,,2,616 36TH ST,577500,249100,328400,380000,2006-12-21,1923
260.01,18,,2,614 36TH ST,570600,232500,338100,620000,2021-03-17,1923
278,15,,4A,4701 BROADWAY,700800,250000,450800,95000,1995-12-19,0
278,16,,2,4703 BROADWAY,970800,297300,673500,850000,2018-04-19,2007
278,17,,2,4707 BROADWAY,948000,301400,646600,849000,2018-05-29,2003
278,18,,2,4709 BROADWAY,916500,297300,619200,1,2005-09-18,2003
278,19.01,,4A,153 48TH ST,950000,275000,675000,1,2020-01-31,0
278,19.02,,2,4708 HUDSON AVE,668600,311300,357300,10,2021-03-24,1700
278,20.01,,4A,151 48TH ST,814000,237500,576500,390000,2005-06-28,1929
278,21.01,,4A,149 48TH ST,765600,237500,528100,185000,1999-03-22,0
278,22,,4A,147 48TH ST,723400,300000,423400,0,,0
278,23,,4A,145 48TH ST,854300,300000,554300,10,2023-01-10,0
278,24,,4A,143 48TH ST,789800,300000,489800,1,2012-10-23,0
278,25,,4A,141 48TH ST,781800,300000,481800,10,2023-01-10,0
278,26,,4A,139 48TH ST,1072700,300000,772700,100,2000-10-30,0
278,27,,4A,137 48TH ST,709200,300000,409200,150000,1997-04-30,0
278,28,,4A,135 48TH ST,1053500,300000,753500,200000,1997-05-14,0
278,29,,4A,133 48TH ST,935700,300000,635700,720000,2019-05-15,1929
278,30,,2,131 48TH ST,621200,262400,358800,290000,2015-05-07,1700
278,31,,4A,129 48TH ST,648000,300000,348000,400000,2005-02-18,1929
278,32,C0201,2,4711 BROADWAY,563500,237500,326000,426100,2018-06-15,2007
278,32,C0301,2,4711 BROADWAY,565600,239400,326200,350000,2007-11-02,2007
278,33,,2,4713 BROADWAY,1212200,287500,924700,1,1994-06-22,2016
278,34,,4A,4715 BROADWAY,837500,300000,537500,300000,2002-02-11,0
278,35,,4A,4717 BROADWAY,1140900,300000,840900,1,2007-07-30,1929
279,1,,4A,4700-06 BROADWAY,3114800,600000,2514800,575000,2000-09-15,0
279,3,,4A,4701-03 PARK AVE,1351400,360000,991400,1365000,2015-01-26,1929
279,4,,2,4705 PARK AVE,929200,262400,666800,985000,2015-01-26,1903
279,5,,2,4709 PARK AVE,808000,250500,557500,265000,2009-11-30,1898
279,6,,4C,4711 PARK AVE,664300,360000,304300,0,,0
279,7,,4A,4713 PARK AVE,305800,299000,6800,10,2009-07-22,0
279,8,,4C,4715 PARK AVE,1564000,960000,604000,1900000,2023-03-29,0
279,8,B01,4A,4715 PARK AVE,48300,0,48300,1900000,2023-03-29,0
279,10,,4A,101 48TH ST,1564900,360000,1204900,1,2012-12-24,0
279,11,,4A,4708-14 BROADWAY,1600000,912500,687500,10,2009-07-22,0
280,1,C0201,2,4801 PALISADE AVE,477500,147000,330500,135000,2017-09-26,2005
280,1,C0202,2,4801 PALISADE AVE,664100,167700,496400,485000,2025-01-08,2005
280,1,C0203,2,4801 PALISADE AVE,381200,120300,260900,231500,2017-12-27,2005
280,1,C0301,2,4801 PALISADE AVE,283800,100800,183000,280000,2024-05-05,2005
280,1,C0302,2,4801 PALISADE AVE,664600,167700,496900,322000,2017-04-26,2005
280,1,C0303,2,4801 PALISADE AVE,421400,120300,301100,425000,2023-12-28,2005
280,1,C0401,2,4801 PALISADE AVE,305700,104500,201200,1,2019-03-08,2005
9,6,C0302,2,508 2ND ST,500600,135300,365300,1,2020-02-17,2004
9,6,C0401,2,508 2ND ST,496700,134500,362200,400000,2020-01-28,2004
9,6,C0402,2,508 2ND ST,488100,135300,352800,435000,2020-02-18,2004
9,7,,2,209 BERGENLINE AVE,433000,263200,169800,290000,2015-06-23,1908
9,8,,2,211 BERGENLINE AVE,519300,287000,232300,510000,2022-11-01,1908
9,9,,4C,213-215 BERGENLINE AVE,935100,560000,375100,90000,2001-06-08,1898
9,11,,4A,217 BERGENLINE AVE,1003700,455000,548700,1,1996-08-13,1933
9,12,,2,509 3RD ST,430500,276800,153700,407000,2022-11-02,1908
9,13,,4C,511-17 3RD ST,3829100,1080000,2749100,1,2010-04-30,2018
9,17,,2,519 3RD ST,913800,307500,606300,1,2018-02-13,2002
9,18,,2,521 3RD ST,913800,307500,606300,600000,2008-01-09,2002
9,19,,2,523 3RD ST,913600,307500,606100,447000,2003-07-21,2002
9,20,,2,525 3RD ST,905500,307500,598000,380000,2012-04-13,2002
9,21,,4A,529-31 3RD ST,820200,575000,245200,1450000,2015-07-29,1935
9,23,,4A,533 3RD ST,2163000,1644500,518500,1450000,2015-07-29,1908
9,26,,4B,212 PATERSON PLANK RD,1365100,874000,491100,1095000,2021-11-17,1903
9,33,C0101,2,200 PATERSON PLK RD,383100,125300,257800,299000,2021-09-01,1991
9,33,C0201,2,200 PATERSON PLK RD,407800,136400,271400,245000,2004-07-09,1991
9,33,C0202,2,200 PATERSON PLK RD,229200,68700,160500,240000,2018-04-27,1991
9,33,C0203,2,200 PATERSON PLK RD,228200,70500,157700,255000,2019-06-26,1991
9,33,C0204,2,200 PATERSON PLK RD,236700,71500,165200,300000,2024-02-23,1991
9,33,C0205,2,200 PATERSON PLK RD,416600,139700,276900,190000,2004-03-05,1991
9,33,C0206,2,200 PATERSON PLK RD,416600,139700,276900,340000,2017-06-01,1991
9,33,C0207,2,200 PATERSON PLK RD,355400,115100,240300,267000,2005-08-29,1991
9,33,C0208,2,200 PATERSON PLK RD,419200,136900,282300,300000,2006-06-22,1991
9,33,C0209,2,200 PATERSON PLK RD,374600,122500,252100,380099,2024-05-30,1991
9,33,C0301,2,200 PATERSON PLK RD,418600,136400,282200,305000,2007-03-20,1991
9,33,C0302,2,200 PATERSON PLK RD,220400,70100,150300,1,2004-01-08,1991
9,33,C0303,2,200 PATERSON PLK RD,237800,73800,164000,1,2020-03-09,1991
9,33,C0304,2,200 PATERSON PLK RD,288500,91400,197100,317500,2024-04-24,1991
9,33,C0305,2,200 PATERSON PLK RD,436700,139700,297000,425000,2023-01-09,1991
9,33,C0306,2,200 PATERSON PLK RD,416600,139700,276900,320000,2019-07-23,1991
9,33,C0307,2,200 PATERSON PLK RD,350700,115100,235600,285000,2022-02-24,1991
9,33,C0308,2,200 PATERSON PLK RD,408500,136900,271600,190000,2002-05-07,1991
9,33,C0309,2,200 PATERSON PLK RD,365800,122500,243300,351000,2020-12-21,1991
9,33,C0401,2,200 PATERSON PLK RD,407800,136400,271400,324000,2021-05-20,1991
9,33,C0402,2,200 PATERSON PLK RD,233100,72400,160700,103000,2001-09-11,1991
9,33,C0403,2,200 PATERSON PLK RD,234500,70500,164000,270000,2023-07-19,1991
9,33,C0404,2,200 PATERSON PLK RD,302500,91400,211100,280000,2022-02-09,1991
9,33,C0405,2,200 PATERSON PLK RD,645400,195800,449600,720000,2024-07-19,1991
9,33,C0406,2,200 PATERSON PLK RD,617900,195800,422100,77000,1996-08-27,1991
9,33,C0407,2,200 PATERSON PLK RD,357500,115100,242400,250000,2015-04-28,1991
107,24,,2,818 20TH ST,566200,263300,302900,455000,2005-07-05,1903
107,25,,2,816 20TH ST,696600,330300,366300,355000,2014-08-19,1908
107,26,,2,814 20TH ST,631100,297500,333600,1,2021-11-01,1908
107,27,,2,812 20TH ST,571600,297500,274100,519000,2021-01-22,1908
107,28,,2,810 20TH ST,600200,297500,302700,82000,1993-02-04,1908
107,29,,2,808 20TH ST,756500,297500,459000,1,2005-02-15,1908
108,1.03,C0201,2,201 ST MICHAELS WALK,331700,130100,201600,174000,2004-06-30,1988
108,1.03,C0202,2,202 ST MICHAELS WALK,474700,177900,296800,1,2022-01-06,1988
108,1.03,C0203,2,203 ST MICHAELS WALK,564600,222700,341900,1,2020-08-03,1988
108,1.03,C0204,2,204 ST MICHAELS WALK,441400,168300,273100,340000,2006-11-30,1988
108,1.03,C0205,2,205 ST MICHAELS WALK,476800,177100,299700,430000,2020-12-18,1988
108,1.03,C0206,2,206 ST MICHAELS WALK,476800,177100,299700,455000,2022-06-03,1988
108,1.03,C0207,2,207 ST MICHAELS WALK,441400,168300,273100,230000,2004-03-15,1988
108,1.03,C0208,2,208 ST MICHAELS WALK,463700,177100,286600,85000,2023-08-24,1988
108,1.03,C0209,2,209 ST MICHAELS WALK,460500,177100,283400,294000,2015-09-10,1988
108,1.03,C0210,2,210 ST MICHAELS WALK,441400,168300,273100,258500,2012-11-12,1988
108,1.03,C0211,2,211 ST MICHAELS WALK,463700,177100,286600,0,,1988
108,1.03,C0212,2,212 ST MICHAELS WALK,463700,177100,286600,0,,1988
108,1.03,C0213,2,213 ST MICHAELS WALK,441400,168300,273100,0,1994-05-13,1988
108,1.03,C0214,2,214 ST MICHAELS WALK,463700,177100,286600,200000,2003-05-16,1988
108,1.03,C0215,2,215 ST MICHAELS WALK,475200,177100,298100,405000,2019-10-04,1988
108,1.03,C0216,2,216 ST MICHAELS WALK,336200,130100,206100,305000,2020-10-27,1988
108,1.03,C0217,2,217 ST MICHAELS WALK,465900,177900,288000,232000,2015-02-24,1988
108,1.03,C0218,2,218 ST MICHAELS WALK,608400,222700,385700,592000,2023-07-18,1988
108,1.03,C0301,2,301 ST MICHAELS WALK,344500,130100,214400,355000,2021-12-28,1988
108,1.03,C0302,2,302 ST MICHAELS WALK,479100,177900,301200,320000,2007-05-04,1988
108,1.03,C0303,2,303 ST MICHAELS WALK,573200,222700,350500,1,2007-11-14,1988
108,1.03,C0304,2,304 ST MICHAELS WALK,441400,168300,273100,204250,2004-01-20,1988
108,1.03,C0305,2,305 ST MICHAELS WALK,463700,177100,286600,550000,2023-10-13,1988
108,1.03,C0306,2,306 ST MICHAELS WALK,463700,177100,286600,363000,2018-05-25,1988
108,1.03,C0307,2,307 ST MICHAELS WALK,441400,168300,273100,480000,2023-10-13,1988
108,1.03,C0308,2,308 ST MICHAELS WALK,463700,177100,286600,239000,2004-03-30,1988
108,1.03,C0309,2,309 ST MICHAELS WALK,463700,177100,286600,36,2017-11-22,1988
108,1.03,C0310,2,310 ST MICHAELS WALK,441400,168300,273100,1,2004-02-12,1988
108,1.03,C0311,2,311 ST MICHAELS WALK,472800,177100,295700,329900,2016-12-13,1988
108,1.03,C0312,2,312 ST MICHAELS WALK,463700,177100,286600,66560,1996-07-02,1988
108,1.03,C0313,2,313 ST MICHAELS WALK,441400,168300,273100,1,2021-07-12,1988
108,1.03,C0314,2,314 ST MICHAELS WALK,463700,177100,286600,277000,2012-02-16,1988
108,1.03,C0315,2,315 ST MICHAELS WALK,463700,177100,286600,270000,2013-03-15,1988
108,1.03,C0316,2,316 ST MICHAELS WALK,441400,168300,273100,201025,2004-01-05,1988
108,1.03,C0317,2,317 ST MICHAELS WALK,457400,177100,280300,189000,2003-04-15,1988
108,1.03,C0318,2,318 ST MICHAELS WALK,474500,177100,297400,263500,2004-05-18,1988
124,22,,2,408 22ND ST,585600,267800,317800,0,,1898
124,23,,2,410 22ND ST,582000,297500,284500,0,,0
124,24,,2,412 22ND ST,747100,297500,449600,629000,2018-08-20,1913
124,25,,2,414 22ND ST,680600,297500,383100,1,1999-05-26,1893
124,26,,4C,416 22ND ST,980500,360000,620500,570000,2014-12-30,1930
125,1,,4A,2200 NEW YORK AVE,413300,245000,168300,374509,2019-08-15,0
125,2,,2,2202 NEW YORK AVE,752400,267800,484600,335000,2011-07-27,1895
125,3,,2,2204 NEW YORK AVE,577800,267800,310000,1,1999-02-17,1700
125,4,,2,2206 NEW YORK AVE,852700,267800,584900,960000,2024-04-09,1700
125,5,,2,327 23RD ST,736900,297500,439400,0,,1913
125,6,,2,325 23RD ST,752200,297500,454700,270000,2000-11-03,1913
